affiliation_name,year,publication_count,distinct_authors
Research Interinstitucional Group NEUROSINAPSIS I+D+i,2018,1,1
Research Interinstitucional Group NEUROSINAPSIS I+D+i,2019,2,3
Research Interinstitucional Group NEUROSINAPSIS I+D+i,2020,7,5
Research Interinstitucional Group NEUROSINAPSIS I+D+i,2021,3,2
Research Line,2016,4,1
Research Line,2017,15,1
Research Line,2018,27,1
Research Line,2019,24,1
Research Line,2020,25,1
Research Line,2021,14,1
Research Management Learning (RML),2018,1,1
Research Unit,2000,1,1
Research Unit,2008,1,1
Research Unit,2013,1,1
Research Unit,2014,1,1
Research Unit,2015,1,1
Research Unit,2016,4,1
Research Unit,2018,1,1
Research Unit,2019,6,3
Research Unit,2020,6,2
Research Unit,2021,8,4
Research Unit,2022,3,5
Research and Development,2013,1,1
Research and Development,2014,1,1
Research and Development,2019,1,1
Research and Development,2020,2,1
Research and Development Center,2015,2,1
Research and Development Center,2017,1,1
Research and Development Center,2018,2,1
Research and Development Center,2019,1,1
Research and Development Center,2020,2,1
Research and Development Department,2003,2,1
Research and Development Department,2005,1,1
Research and Development Department,2013,2,2
Research and Development Department,2014,9,2
Research and Development Department,2015,4,2
Research and Development Department,2017,6,2
Research and Development Department,2018,2,2
Research and Development Department,2019,1,1
Research and Development Department,2020,2,1
Research and Development Department,2021,2,2
Research and Development Department,2022,1,1
Research associate at the Herbario Nacional del Ecuador (QCNE),2001,1,1
Research associate at the Herbario Nacional del Ecuador (QCNE),2002,2,1
Research associate at the Herbario Nacional del Ecuador (QCNE),2003,1,1
Research associate at the Herbario Nacional del Ecuador (QCNE),2004,1,1
Research associate at the Herbario Nacional del Ecuador (QCNE),2007,1,1
Research associate at the Herbario Nacional del Ecuador (QCNE),2008,1,1
Research associate at the Herbario Nacional del Ecuador (QCNE),2012,1,1
Research associate at the Herbario Nacional del Ecuador (QCNE),2014,4,1
Research associate at the Herbario Nacional del Ecuador (QCNE),2015,3,1
Research associate at the Herbario Nacional del Ecuador (QCNE),2016,3,1
Research associate at the Herbario Nacional del Ecuador (QCNE),2017,2,1
Research associate at the Herbario Nacional del Ecuador (QCNE),2018,2,1
Research associate at the Herbario Nacional del Ecuador (QCNE),2019,3,1
Research associate at the Herbario Nacional del Ecuador (QCNE),2020,2,1
Research associate at the Herbario Nacional del Ecuador (QCNE),2021,2,1
Researcher,2020,1,1
Researcher,2022,1,1
Researcher of the Ministry of Aquaculture and Fisheries,2018,1,1
Reserva Las Gralarias,2009,1,2
Reserva Las Gralarias,2011,1,1
Reserva Las Gralarias,2013,1,1
Reserva Las Gralarias,2016,1,3
Reserva Las Gralarias,2018,1,2
Reserva Las Gralarias,2020,1,2
Reserva de Biodiversidad Mashpi,2015,1,1
Reserva de Biodiversidad Mashpi,2017,1,1
Reserva de Biodiversidad Mashpi,2018,1,1
Reserva de Biodiversidad Mashpi,2019,1,1
Reserva de Biodiversidad Mashpi,2020,2,1
Reserva de Biodiversidad Mashpi,2022,2,1
Reserva de Los Monos Araña Tesoro Escondido - Fundación Cambugán,2017,1,1
Reserva de Los Monos Araña Tesoro Escondido - Fundación Cambugán,2018,1,1
Reserva de Los Monos Araña Tesoro Escondido - Fundación Cambugán,2019,1,1
Residencia para adultos mayores,2020,1,1
Resident,2021,1,1
Residente Cardiologia Hospital Luis,2021,2,2
Residente Cardiologia Hospital Luis,2022,1,2
Residente Cardiotorax Hospital de Especialidades Teodoro,2021,2,2
Residente Cardiotorax Hospital de Especialidades Teodoro,2022,1,2
Residente de Neonatología,2018,1,1
Respiralab,2003,1,1
Respiralab,2009,1,1
Respiralab,2010,1,1
Respiralab,2011,1,1
Respiralab,2012,1,1
Respiralab,2013,1,1
Respiralab,2014,1,1
Respiralab,2015,3,1
Respiralab,2016,3,1
Respiralab,2017,9,1
Respiralab,2018,13,1
Respiralab,2019,9,1
Respiralab,2020,12,1
Respiralab,2021,20,1
Respiralab,2022,18,1
Respiralab Allergy and Respiratory Center,2003,1,1
Respiralab Allergy and Respiratory Center,2009,1,1
Respiralab Allergy and Respiratory Center,2010,1,1
Respiralab Allergy and Respiratory Center,2011,1,1
Respiralab Allergy and Respiratory Center,2012,1,1
Respiralab Allergy and Respiratory Center,2013,1,1
Respiralab Allergy and Respiratory Center,2014,1,1
Respiralab Allergy and Respiratory Center,2015,3,1
Respiralab Allergy and Respiratory Center,2016,3,1
Respiralab Allergy and Respiratory Center,2017,9,1
Respiralab Allergy and Respiratory Center,2018,13,1
Respiralab Allergy and Respiratory Center,2019,9,1
Respiralab Allergy and Respiratory Center,2020,12,1
Respiralab Allergy and Respiratory Center,2021,20,1
Respiralab Allergy and Respiratory Center,2022,18,1
Respiralab Research Center Kennedy Hospital,2003,1,1
Respiralab Research Center Kennedy Hospital,2009,1,1
Respiralab Research Center Kennedy Hospital,2010,1,1
Respiralab Research Center Kennedy Hospital,2011,1,1
Respiralab Research Center Kennedy Hospital,2012,1,1
Respiralab Research Center Kennedy Hospital,2013,1,2
Respiralab Research Center Kennedy Hospital,2014,1,1
Respiralab Research Center Kennedy Hospital,2015,3,2
Respiralab Research Center Kennedy Hospital,2016,3,2
Respiralab Research Center Kennedy Hospital,2017,9,2
Respiralab Research Center Kennedy Hospital,2018,13,2
Respiralab Research Center Kennedy Hospital,2019,9,1
Respiralab Research Center Kennedy Hospital,2020,12,2
Respiralab Research Center Kennedy Hospital,2021,20,1
Respiralab Research Center Kennedy Hospital,2022,18,2
Respiralab Research Group,2003,1,1
Respiralab Research Group,2009,1,1
Respiralab Research Group,2010,1,1
Respiralab Research Group,2011,1,1
Respiralab Research Group,2012,1,1
Respiralab Research Group,2013,1,2
Respiralab Research Group,2014,1,1
Respiralab Research Group,2015,3,6
Respiralab Research Group,2016,4,8
Respiralab Research Group,2017,10,10
Respiralab Research Group,2018,14,16
Respiralab Research Group,2019,11,12
Respiralab Research Group,2020,14,14
Respiralab Research Group,2021,22,11
Respiralab Research Group,2022,20,14
Reumatólogos Asociados Centro de Estudios Biomédicos,2009,1,2
Revista Ecuador Terra Incognita,2003,2,1
Revista Ecuador Terra Incognita,2004,1,1
Revista Ecuador Terra Incognita,2005,1,1
Revista Ecuador Terra Incognita,2006,1,1
Revista Ecuador Terra Incognita,2008,1,1
Revista Ecuador Terra Incognita,2009,1,1
Revista Ecuador Terra Incognita,2010,1,1
Revista Ecuador Terra Incognita,2011,2,1
Revista Ecuador Terra Incognita,2013,2,1
Revista Ecuador Terra Incognita,2014,1,1
Revista Ecuador Terra Incognita,2015,2,1
Revista Ecuador Terra Incognita,2017,4,1
Revista Ecuador Terra Incognita,2018,5,1
Revista Ecuador Terra Incognita,2021,1,1
Rheumatology and Rehabilitation Center,2015,1,1
Rheumatology and Rehabilitation Center,2017,5,1
Rheumatology and Rehabilitation Center,2019,6,1
Rheumatology and Rehabilitation Center,2020,8,1
Rheumatology and Rehabilitation Center,2021,3,1
Rheumatology and Rehabilitation Center,2022,1,1
Rice Breeding Program,2018,1,1
Rice Breeding Program,2019,1,1
Rimisp-Latin American Center for Rural Development,2008,1,1
Rio Universitary Hospital,2012,1,1
Riobamba-Chimborazo,2022,1,1
River Bigal Conservation Project,2019,1,1
River Bigal Conservation Project,2020,1,1
Roberto Gilbert Pediatric Hospital,2015,1,1
Roberto Gilbert Pediatric Hospital,2016,1,1
Robotics,2020,1,1
Robotics,2021,5,1
Robotics,2022,6,3
Rockin' Business,2018,1,1
Rosa Central University of Ecuador,2015,1,1
Rosa Central University of Ecuador,2016,1,1
Rosa Central University of Ecuador,2018,4,1
Rosa Central University of Ecuador,2019,1,1
Rosa Central University of Ecuador,2020,3,1
Rosa Central University of Ecuador,2021,1,1
Runajambi,2008,1,1
Runajambi,2009,6,2
Runajambi,2010,1,2
Runajambi,2013,1,1
Runajambi,2015,3,2
Runajambi-Institute for the Study of Quichua Culture and Health,2008,1,1
Runajambi-Institute for the Study of Quichua Culture and Health,2009,7,4
Runajambi-Institute for the Study of Quichua Culture and Health,2010,1,3
Runajambi-Institute for the Study of Quichua Culture and Health,2013,1,1
Runajambi-Institute for the Study of Quichua Culture and Health,2015,3,3
Rural Doctor Ministry of Public Health of Ecuador,2018,1,2
Rural Water Supplies,1999,1,1
Rural Water Supplies,2007,1,1
Rural Water Supplies,2019,1,1
Río Coca e Isla Fernandina,2001,1,1
Río Coca e Isla Fernandina,2002,2,1
Río Coca e Isla Fernandina,2003,1,1
Río Coca e Isla Fernandina,2004,1,1
Río Coca e Isla Fernandina,2007,1,1
Río Coca e Isla Fernandina,2008,1,1
Río Coca e Isla Fernandina,2012,1,1
Río Coca e Isla Fernandina,2014,4,1
Río Coca e Isla Fernandina,2015,3,1
Río Coca e Isla Fernandina,2016,3,1
Río Coca e Isla Fernandina,2017,2,1
Río Coca e Isla Fernandina,2018,2,1
Río Coca e Isla Fernandina,2019,3,1
Río Coca e Isla Fernandina,2020,2,1
Río Coca e Isla Fernandina,2021,2,1
Río Zuñac Ecological Reserve,2015,1,1
S.O.L.C.A.,1995,3,9
S.O.L.C.A.,2008,1,2
S.O.L.C.A.,2022,1,1
SAINCONTROL,2019,1,2
SAINCONTROL,2021,2,1
SALUDESA,1991,4,1
SALUDESA,1992,1,1
SALUDESA,1993,1,1
SALUDESA,1994,1,1
SALUDESA,1995,2,1
SALUDESA,1996,6,1
SALUDESA,1997,8,1
SALUDESA,1998,1,1
SALUDESA,2002,1,1
SALUDESA,2003,5,1
SALUDESA,2004,5,1
SALUDESA,2006,8,1
SALUDESA,2007,3,1
SALUDESA,2008,9,2
SALUDESA,2009,6,1
SALUDESA,2010,7,1
SALUDESA,2011,9,2
SALUDESA,2012,9,1
SALUDESA,2013,10,2
SALUDESA,2014,8,1
SALUDESA,2015,12,1
SALUDESA,2016,11,2
SALUDESA,2017,7,1
SALUDESA,2018,9,1
SALUDESA,2019,9,2
SALUDESA,2020,10,1
SALUDESA,2021,18,2
SALUDESA,2022,5,1
SANREM-Andes Project,2006,5,2
SANREM-Andes Project,2016,1,1
SANREM-Andes Project,2021,3,1
SANREM-Andes Project,2022,1,1
SARgrillo,2003,1,1
SARgrillo,2004,2,1
SARgrillo,2006,1,1
SARgrillo,2009,1,1
SARgrillo,2012,1,1
SARgrillo,2013,1,1
SARgrillo,2014,1,1
SARgrillo,2018,1,1
SARgrillo,2019,1,1
SARgrillo,2020,1,1
SARgrillo,2021,1,1
SARgrillo: Ex situ Management Program of Endangered Amphibians and Insect Breeding program,2003,1,1
SARgrillo: Ex situ Management Program of Endangered Amphibians and Insect Breeding program,2004,2,1
SARgrillo: Ex situ Management Program of Endangered Amphibians and Insect Breeding program,2006,1,1
SARgrillo: Ex situ Management Program of Endangered Amphibians and Insect Breeding program,2009,1,1
SARgrillo: Ex situ Management Program of Endangered Amphibians and Insect Breeding program,2012,1,1
SARgrillo: Ex situ Management Program of Endangered Amphibians and Insect Breeding program,2013,1,1
SARgrillo: Ex situ Management Program of Endangered Amphibians and Insect Breeding program,2014,1,1
SARgrillo: Ex situ Management Program of Endangered Amphibians and Insect Breeding program,2018,1,1
SARgrillo: Ex situ Management Program of Endangered Amphibians and Insect Breeding program,2019,1,1
SARgrillo: Ex situ Management Program of Endangered Amphibians and Insect Breeding program,2020,1,1
SARgrillo: Ex situ Management Program of Endangered Amphibians and Insect Breeding program,2021,1,1
SDAS Research Group,2016,5,3
SDAS Research Group,2017,16,4
SDAS Research Group,2018,37,7
SDAS Research Group,2019,50,19
SDAS Research Group,2020,46,17
SDAS Research Group,2021,36,20
SDAS Research Group,2022,13,6
SDAS Researh Group,2016,5,2
SDAS Researh Group,2017,16,2
SDAS Researh Group,2018,32,2
SDAS Researh Group,2019,32,2
SDAS Researh Group,2020,27,2
SDAS Researh Group,2021,17,2
SDAS Researh Group,2022,3,1
SEK International University,2012,1,1
SEK International University,2015,2,1
SEK International University,2016,2,3
SEK International University,2017,14,5
SEK International University,2018,16,12
SEK International University,2019,20,12
SEK International University,2020,16,7
SEK International University,2021,26,9
SEK International University,2022,5,4
SEK University Ecuador,2012,1,1
SEK University Ecuador,2017,2,1
SEK University Ecuador,2018,1,1
SEK University Ecuador,2019,3,1
SEK University Ecuador,2020,1,1
SENACYT,2009,1,1
SENACYT,2011,1,1
SENACYT,2012,1,1
SENACYT,2014,1,1
SENACYT,2016,2,1
SENACYT,2017,1,1
SENACYT,2019,3,1
SENACYT,2020,3,1
SENACYT,2021,1,1
SENACYT,2022,1,1
SENECYT,2013,1,1
SENECYT,2015,19,1
SENECYT,2016,10,1
SENECYT,2017,13,1
SENECYT,2018,17,1
SENECYT,2019,14,1
SENECYT,2020,8,1
SENECYT,2021,6,1
SENECYT,2022,2,1
SENESCYT,2011,1,1
SENESCYT,2012,4,3
SENESCYT,2013,5,5
SENESCYT,2014,10,6
SENESCYT,2015,38,10
SENESCYT,2016,36,14
SENESCYT,2017,47,11
SENESCYT,2018,57,11
SENESCYT,2019,48,13
SENESCYT,2020,51,10
SENESCYT,2021,52,11
SENESCYT,2022,20,6
SENESCYT - Prometeo Project,2013,3,2
SENESCYT - Prometeo Project,2014,8,2
SENESCYT - Prometeo Project,2015,8,3
SENESCYT - Prometeo Project,2016,8,3
SENESCYT - Prometeo Project,2017,11,3
SENESCYT - Prometeo Project,2018,14,3
SENESCYT - Prometeo Project,2019,8,3
SENESCYT - Prometeo Project,2020,4,3
SENESCYT - Prometeo Project,2021,7,3
SENESCYT de la República del Ecuador,2018,1,1
SENESCYT-National University of Loja,2014,1,1
SENESCYT-National University of Loja,2017,2,1
SENESCYT-National University of Loja,2018,2,1
SENESCYT-National University of Loja,2021,1,1
SERTECPET,2020,1,3
SGN Servicio Geológico Nacional,2009,1,1
SIGDE,2017,3,1
SIGDE-MEER,2016,4,1
SIGDE-MEER,2017,8,3
SIGDE-MEER,2018,2,1
SIGDE-MEER,2019,5,1
SIGDE-MEER,2020,1,1
SIGDE-MEER,2021,2,1
SIGTI Escuela Politécnica Nacional,2017,3,1
SIGTI Escuela Politécnica Nacional,2018,3,1
SIGTI Escuela Politécnica Nacional,2019,6,2
SIGTI Escuela Politécnica Nacional,2020,5,1
SIGTI Escuela Politécnica Nacional,2021,1,1
SIGTI Escuela Politécnica Nacional,2022,2,1
SIMED S.A.,2018,1,1
SIMED S.A.,2020,1,1
SIMED S.A.,2021,2,1
SIT World Learning,2011,1,1
SNAP,2015,1,1
SNAP,2017,1,1
SNEM,1997,1,1
SNEM,2001,1,1
SNEM,2007,1,1
SNEM,2008,1,3
SNEM,2010,2,1
SNEM,2014,1,1
SNEM,2015,1,1
SNEM,2018,2,1
SNV,2003,1,3
SOCHE,2019,1,1
SOLCA,1992,1,3
SOLCA,1994,1,4
SOLCA,1995,4,6
SOLCA,1996,2,2
SOLCA,1997,2,1
SOLCA,1998,1,1
SOLCA,2003,1,1
SOLCA,2008,1,1
SOLCA,2010,1,1
SOLCA,2011,1,1
SOLCA,2013,2,2
SOLCA,2014,6,4
SOLCA,2015,4,4
SOLCA,2016,7,4
SOLCA,2017,4,3
SOLCA,2018,2,2
SOLCA,2019,6,5
SOLCA,2020,2,2
SOLCA,2021,6,5
SOLCA,2022,2,2
SOLCA Manabi,1994,1,2
SOLCA Manabi,1995,2,3
SOLCA Manabi,2008,1,1
SOLCA Manabi,2010,1,1
SOLCA Manabi,2011,1,1
SOLCA Manabi,2014,1,1
SOLCA Manabi,2015,1,1
SOLCA Manabi,2018,1,1
SOLCA Manabi,2019,2,4
SOLMA,2021,1,1
SOSECALI C. Ltda,2017,1,1
SOSECALI C. Ltda,2018,1,1
SOSECALI C. Ltda,2019,1,1
SOSECALI C. Ltda,2020,4,1
SOSECALI C. Ltda,2021,2,1
SRI.,2019,1,1
SULTANA DEL CONDOR MINERA S.A.,2008,1,1
Sacharxeos CIA Ltda,2022,1,1
Sacharxeos CIA.LTDA.,2020,2,1
Sacharxeos Cía. Ltda,2020,2,2
Sacred Heart Psychiatric Institute,2021,1,1
Safety Platform for Emergency Vaccines,2021,1,1
Sakura Asesores,2021,1,1
Salazar Resources Ltd,2015,1,1
Salazar Resources Ltd,2016,1,5
Salazar Resources Ltd,2017,1,1
Salazar Resources Ltd,2019,2,1
Salazar Resources Ltd,2020,1,1
Salazar Resources Ltd,2021,4,1
Salesian Politechnic University,2016,1,1
Salesian Politechnic University,2018,1,1
Salesian Polytechnic University (UPS),2016,2,1
Salesian Polytechnic University (UPS),2017,3,1
Salesian Polytechnic University (UPS),2018,10,2
Salesian Polytechnic University (UPS),2019,32,8
Salesian Polytechnic University (UPS),2020,42,17
Salesian Polytechnic University of Ecuador (UPS),2016,2,1
Salesian Polytechnic University of Ecuador (UPS),2017,3,1
Salesian Polytechnic University of Ecuador (UPS),2018,10,3
Salesian Polytechnic University of Ecuador (UPS),2019,32,8
Salesian Polytechnic University of Ecuador (UPS),2020,42,8
Salesian Polytechnic University of Guayaquil,2016,1,1
Salesian Polytechnic University of Guayaquil,2017,1,1
Salesian Polytechnic University of Guayaquil,2018,12,1
Salesian Polytechnic University of Guayaquil,2019,6,1
Salesian Polytechnic University of Guayaquil,2020,16,1
Salesian Polytechnic University of Guayaquil,2021,21,1
Salesian Polytechnic University of Guayaquil,2022,7,1
Salesian Polytechnic University of Quito-Ecuador Engineer Systems,2016,1,1
Salesian Polytechnic University of Quito-Ecuador Engineer Systems,2018,4,1
Salesian Polytechnic University of Quito-Ecuador Engineer Systems,2019,1,1
Salesian Polytechnic University of Quito-Ecuador Engineer Systems,2021,1,1
Salesian Polythecnic University of Ecuador,2018,1,2
Salesian Polythecnic University of Ecuador,2019,5,2
Salesian Polythecnic University of Ecuador,2020,2,1
Salesian Polythecnic University of Ecuador,2021,5,1
Salesian Polythecnic University of Ecuador,2022,1,1
Salesiana Politecnica University,2020,2,2
Salesiana Politecnica University,2021,1,1
Salesiana Polytechnic University,2018,2,1
Salesiana and PROMETEO Program SENESCYT,2013,1,1
Salesiana and PROMETEO Program SENESCYT,2015,19,1
Salesiana and PROMETEO Program SENESCYT,2016,10,1
Salesiana and PROMETEO Program SENESCYT,2017,13,1
Salesiana and PROMETEO Program SENESCYT,2018,17,1
Salesiana and PROMETEO Program SENESCYT,2019,14,1
Salesiana and PROMETEO Program SENESCYT,2020,8,1
Salesiana and PROMETEO Program SENESCYT,2021,6,1
Salesiana and PROMETEO Program SENESCYT,2022,2,1
Salesite Polytechnic University GIPI,2019,2,1
Salesite Polytechnic University GIPI,2020,1,1
Salesite Polytechnic University GIPI,2021,3,1
